,Unnamed: 0,Unnamed: 0_x,SEASON,AVY_DANGER,AWND,SNOW,FIVE_DAY_SNOWFALL,TMAX_SWING,TMAX_SWING_FROM_AVE,WDF5,HS_CM,SETTLEMENT/MELT,Surf Temp (C),T-10 (C),T-20 (C),X24_HR_MAX,24HRMAX_SWING,24 HR MIN,date,year_x,month_x,day_x,Unnamed: 0_y,temp_max,temp_min,water_equivalent,snow_fall,snow_depth_6am,wind_speed_sum,sunshine_percent,west_wind_hours,northwest_wind_hours,year_y,month_y,day_y,prevailing_wind_E,prevailing_wind_N,prevailing_wind_NE,prevailing_wind_NW,prevailing_wind_S,prevailing_wind_SE,prevailing_wind_SW,prevailing_wind_W,prevailing_wind_na
91,91,91,2010/2011,1.0,26.4,1.0,1.5,-21.0,-11.6,320.0,168.0,,-3.6,-2.6,-0.7,10.0,0.0,-4.0,2011-03-19,2011.0,3.0,19.0,27836,15,2,0.07,1.0,27.0,633,41,2,17,2011,3,19,0,0,0,1,0,0,0,0,0
92,92,92,2010/2011,1.0,12.53,0.0,1.5,1.0,-9.8,270.0,164.0,,-11.9,-8.9,-6.2,-1.0,-11.0,-15.0,2011-03-20,2011.0,3.0,20.0,27837,16,2,0.0,0.0,27.0,300,96,11,4,2011,3,20,0,0,0,0,0,0,0,1,0
93,93,93,2010/2011,3.0,31.32,3.8,4.8,2.0,-6.6,180.0,164.0,0.0,-7.4,-7.6,-7.2,5.0,6.0,-9.0,2011-03-21,2011.0,3.0,21.0,27838,18,7,0.26,3.8,27.0,748,1,2,0,2011,3,21,0,0,0,0,1,0,0,0,0
94,94,94,2010/2011,4.0,38.25,2.4,7.2,-2.0,-6.6,320.0,175.0,0.0,-6.8,-6.4,-5.5,-4.0,-9.0,-8.0,2011-03-22,2011.0,3.0,22.0,27839,16,3,0.18,2.4,29.0,919,0,5,19,2011,3,22,0,0,0,1,0,0,0,0,0
95,95,95,2010/2011,3.0,16.55,0.0,7.2,-4.0,-8.2,320.0,177.0,0.0,-15.2,-8.2,-5.6,-3.0,1.0,-14.0,2011-03-23,2011.0,3.0,23.0,27840,12,-4,0.0,0.0,30.0,395,85,2,5,2011,3,23,0,1,0,0,0,0,0,0,0
96,96,96,2010/2011,2.0,15.88,7.8,14.0,0.0,-3.4,320.0,176.0,1.0,-9.9,-9.7,-8.1,3.0,6.0,-23.0,2011-03-24,2011.0,3.0,24.0,27841,12,2,0.3,7.8,30.0,378,7,0,10,2011,3,24,0,0,0,1,0,0,0,0,0
97,97,97,2010/2011,4.0,41.61,4.0,18.0,-3.0,-5.8,270.0,192.0,0.0,-10.0,-2.2,-6.7,-2.0,-5.0,-11.0,2011-03-25,2011.0,3.0,25.0,27842,9,-5,0.26,4.0,36.0,998,2,12,12,2011,3,25,0,0,0,1,0,0,0,0,0
98,98,98,2010/2011,4.0,67.11,0.9,15.1,-8.0,-12.4,320.0,185.0,8.0,-15.6,-9.9,-7.1,-2.0,0.0,-15.0,2011-03-26,2011.0,3.0,26.0,27843,1,-6,0.09,0.9,34.0,1611,0,14,10,2011,3,26,0,0,0,0,0,0,0,1,0
99,99,99,2010/2011,3.0,72.7,0.0,12.7,0.0,-9.0,270.0,185.0,5.0,-18.2,-12.4,-8.1,-11.0,-9.0,-17.0,2011-03-27,2011.0,3.0,27.0,27844,1,-9,0.0,0.0,33.0,1746,98,13,11,2011,3,27,0,0,0,0,0,0,0,1,0
100,100,100,2010/2011,3.0,58.16,0.0,12.7,3.0,-3.0,270.0,181.0,4.0,-14.8,-11.5,-8.2,-10.0,1.0,-17.0,2011-03-28,2011.0,3.0,28.0,27845,4,-6,0.0,0.0,27.0,1396,2,1,23,2011,3,28,0,0,0,1,0,0,0,0,0
101,101,101,2010/2011,2.0,37.8,0.0,4.9,7.0,5.6,320.0,180.0,2.0,-11.5,-9.7,-8.1,-7.0,3.0,-15.0,2011-03-29,2011.0,3.0,29.0,27846,11,2,0.0,0.0,26.0,907,10,2,22,2011,3,29,0,0,0,1,0,0,0,0,0
102,102,102,2010/2011,2.0,33.55,0.0,0.9,7.0,12.8,320.0,178.0,2.0,-8.4,-7.8,-6.5,-4.0,3.0,-11.0,2011-03-30,2011.0,3.0,30.0,27847,18,8,0.0,0.0,26.0,806,61,1,18,2011,3,30,0,0,0,1,0,0,0,0,0
103,103,103,2010/2011,2.0,11.86,0.3,0.3,3.0,14.0,90.0,176.0,2.0,-7.0,-6.9,-5.5,1.0,5.0,-10.0,2011-03-31,2011.0,3.0,31.0,27848,21,12,0.01,0.3,26.0,283,23,1,0,2011,3,31,0,0,0,0,1,0,0,0,0
104,104,104,2010/2011,3.0,33.11,10.9,11.2,2.0,12.0,320.0,178.0,1.0,-5.0,-4.8,-4.4,4.0,3.0,-5.0,2011-04-01,2011.0,4.0,1.0,27849,23,9,1.37,10.9,27.0,792,0,0,3,2011,4,1,0,0,1,0,0,0,0,0,0
105,105,105,2010/2011,4.0,63.98,1.5,12.7,-5.0,2.6,360.0,197.0,0.0,-7.3,-6.6,-5.3,-3.0,-7.0,-7.0,2011-04-02,2011.0,4.0,2.0,27850,18,9,0.21,1.5,30.0,1536,0,3,21,2011,4,2,0,0,0,1,0,0,0,0,0
106,106,106,2010/2011,3.0,58.61,0.0,12.7,-4.0,-4.2,270.0,197.0,2.0,-10.0,-7.3,-5.7,-2.0,1.0,-9.0,2011-04-03,2011.0,4.0,3.0,27851,14,6,0.0,0.0,28.0,1409,78,8,16,2011,4,3,0,0,0,1,0,0,0,0,0
107,107,107,2010/2011,3.0,38.03,2.0,14.7,26.0,21.2,230.0,194.0,3.0,-6.6,-6.3,-5.3,0.0,2.0,-9.0,2011-04-04,2011.0,4.0,4.0,27852,40,13,1.22,2.0,27.0,915,2,8,0,2011,4,4,0,0,0,0,1,0,0,0,0
108,108,108,2010/2011,3.0,61.52,1.1,15.5,0.0,16.8,270.0,190.0,4.0,-0.7,-1.0,-1.7,9.0,9.0,-5.0,2011-04-05,2011.0,4.0,5.0,27853,40,11,0.29,1.1,27.0,1473,0,14,4,2011,4,5,0,0,0,0,0,0,0,1,0
109,109,109,2010/2011,3.0,56.15,2.4,7.0,-28.0,-15.0,270.0,192.0,1.0,-8.8,-3.3,-0.8,8.0,-1.0,-10.0,2011-04-06,2011.0,4.0,6.0,27854,12,4,0.21,2.4,25.0,1348,0,17,7,2011,4,6,0,0,0,0,0,0,0,1,0
110,110,110,2010/2011,2.0,37.8,0.0,5.5,4.0,-8.8,320.0,196.0,0.0,-11.7,-6.1,-3.0,-3.0,-11.0,-12.0,2011-04-07,2011.0,4.0,7.0,27855,16,6,0.0,0.0,25.0,906,100,0,24,2011,4,7,0,0,0,1,0,0,0,0,0
111,111,111,2010/2011,1.0,24.61,0.0,5.5,4.0,-4.4,320.0,189.0,7.0,-11.7,-5.1,-3.1,11.0,14.0,-9.0,2011-04-08,2011.0,4.0,8.0,27856,20,9,0.0,0.0,24.0,589,98,11,13,2011,4,8,0,0,0,1,0,0,0,0,0
112,112,112,2010/2011,1.0,30.2,0.0,3.5,7.0,1.4,270.0,184.0,5.0,-6.1,-2.8,-1.3,10.0,-1.0,-6.0,2011-04-09,2011.0,4.0,9.0,27857,27,17,0.0,0.0,23.0,725,78,16,8,2011,4,9,0,0,0,0,0,0,0,1,0
113,113,113,2010/2011,1.0,22.37,0.0,2.4,8.0,12.0,180.0,180.0,4.0,-2.0,-1.1,-0.8,10.0,0.0,-2.0,2011-04-10,2011.0,4.0,10.0,27858,35,25,0.26,0.0,22.0,535,64,5,0,2011,4,10,0,0,0,0,1,0,0,0,0
114,114,114,2010/2011,1.0,52.79,0.0,0.0,13.0,26.0,270.0,170.0,10.0,-0.7,-0.7,-0.7,14.0,4.0,1.0,2011-04-11,2011.0,4.0,11.0,27859,48,33,0.62,0.0,19.0,1264,0,23,0,2011,4,11,0,0,0,0,0,0,0,1,0
115,115,115,2010/2011,1.0,46.08,0.1,0.1,-14.0,4.8,270.0,160.0,10.0,-0.7,-0.7,-0.7,15.0,1.0,0.0,2011-04-12,2011.0,4.0,12.0,27860,34,20,0.01,0.1,9.0,1104,73,7,6,2011,4,12,0,1,0,0,0,0,0,0,0
116,116,116,2010/2011,2.0,39.82,0.2,0.3,2.0,3.2,140.0,154.0,6.0,-1.1,-0.7,-0.7,8.0,-7.0,2.0,2011-04-13,2011.0,4.0,13.0,27861,36,18,0.35,0.2,9.0,954,0,1,0,2011,4,13,0,0,0,0,0,1,0,0,0
117,117,117,2010/2011,1.0,49.88,0.1,0.4,-5.0,-5.0,320.0,151.0,3.0,-0.6,-0.7,-0.7,5.0,-3.0,-1.0,2011-04-14,2011.0,4.0,14.0,27863,31,11,0.01,0.1,9.0,1194,43,7,17,2011,4,14,0,0,0,1,0,0,0,0,0
118,118,118,2010/2011,1.0,28.41,0.0,0.4,-12.0,-17.8,320.0,147.0,4.0,-10.3,-3.5,-0.9,10.0,5.0,-10.0,2011-04-15,2011.0,4.0,15.0,27862,19,8,0.0,0.0,9.0,680,100,7,17,2011,4,15,0,0,0,1,0,0,0,0,0
119,119,119,2010/2011,1.0,42.95,2.7,3.1,1.0,-13.6,140.0,146.0,1.0,-7.8,-4.8,-2.8,6.0,-4.0,-11.0,2011-04-16,2011.0,4.0,16.0,27864,20,9,0.62,2.7,9.0,1033,21,3,0,2011,4,16,0,0,0,0,1,0,0,0,0
120,120,120,2010/2011,1.0,53.24,4.2,7.2,12.0,4.0,140.0,163.0,0.0,-0.6,-2.5,-2.9,2.0,-4.0,-8.0,2011-04-17,2011.0,4.0,17.0,27865,32,14,1.43,4.2,12.0,1277,22,13,0,2011,4,17,0,0,0,0,0,0,0,1,0
121,121,121,2010/2011,2.0,56.82,0.8,7.8,-9.0,-4.6,270.0,164.0,0.0,-5.0,-2.0,-1.2,4.0,2.0,-7.0,2011-04-18,2011.0,4.0,18.0,27866,23,11,0.08,0.8,13.0,1365,15,24,0,2011,4,18,0,0,0,0,0,0,0,1,0
122,122,122,2010/2011,1.0,31.09,0.2,7.9,6.0,4.0,270.0,162.0,2.0,-2.3,-0.8,-0.8,3.0,-1.0,-6.0,2011-04-19,2011.0,4.0,19.0,27867,29,15,0.03,0.2,13.0,744,59,18,3,2011,4,19,0,0,0,0,0,0,0,1,0
123,123,123,2010/2011,1.0,43.62,0.3,8.2,9.0,13.4,270.0,158.0,4.0,-1.4,-0.6,-0.6,12.0,9.0,-5.0,2011-04-20,2011.0,4.0,20.0,27868,38,14,0.51,0.3,13.0,1043,0,10,0,2011,4,20,0,0,0,0,0,0,0,1,0
124,124,124,2010/2011,1.0,66.66,1.3,6.8,-14.0,-4.4,270.0,157.0,1.0,-2.0,-0.7,-0.7,6.0,-6.0,-5.5,2011-04-21,2011.0,4.0,21.0,27869,24,6,0.26,1.3,13.0,1598,0,16,8,2011,4,21,0,0,0,0,0,0,0,1,0
125,125,125,2010/2011,2.0,24.16,0.0,2.6,1.0,-4.2,320.0,163.0,0.0,-8.1,-2.5,-1.2,-4.0,-10.0,-7.0,2011-04-22,2011.0,4.0,22.0,27870,25,12,0.0,0.0,13.0,578,94,0,9,2011,4,22,0,0,0,1,0,0,0,0,0
126,126,126,2010/2011,3.0,49.21,2.1,3.9,13.0,10.2,270.0,154.0,9.0,-4.1,-2.8,-1.5,10.0,14.0,-6.0,2011-04-23,2011.0,4.0,23.0,27871,38,14,0.4,2.1,14.0,1182,1,6,0,2011,4,23,0,0,0,0,1,0,0,0,0
127,127,127,2010/2011,1.0,52.34,0.0,3.7,-1.0,6.2,270.0,160.0,0.0,-0.6,-1.2,-1.2,6.0,-4.0,-5.0,2011-04-24,2011.0,4.0,24.0,27872,37,28,0.0,0.0,11.0,1256,0,24,0,2011,4,24,0,0,0,0,0,0,0,1,0
128,128,128,2010/2011,1.0,21.7,0.2,3.6,2.0,6.6,270.0,154.0,6.0,-0.6,-0.6,-0.6,8.0,2.0,1.0,2011-04-25,2011.0,4.0,25.0,27873,39,27,0.13,0.2,11.0,521,22,19,0,2011,4,25,0,0,0,0,0,0,0,1,0
129,129,129,2010/2011,1.0,38.48,0.0,2.3,9.0,15.4,270.0,148.0,6.0,-0.5,-0.7,-0.7,13.0,5.0,0.0,2011-04-26,2011.0,4.0,26.0,27874,48,38,0.54,0.0,8.0,923,0,12,0,2011,4,26,0,0,0,0,0,0,0,1,0
130,130,130,2010/2011,1.0,36.46,0.0,2.3,5.0,15.6,270.0,143.0,5.0,-0.6,-0.7,-0.7,12.0,-1.0,5.0,2011-04-27,2011.0,4.0,27.0,27875,53,41,0.35,0.0,7.0,876,20,12,0,2011,4,27,0,0,0,0,0,0,0,1,0
131,131,131,2010/2011,1.0,42.95,0.0,0.2,-2.0,8.0,230.0,130.0,13.0,-0.6,-0.6,-0.6,19.0,7.0,8.0,2011-04-28,2011.0,4.0,28.0,27876,51,30,1.0,0.0,4.0,1029,4,4,0,2011,4,28,0,0,0,0,0,0,1,0,0
132,132,132,2010/2011,1.0,35.57,0.5,0.7,-14.0,-8.6,270.0,124.0,6.0,-0.5,-0.6,-0.6,13.0,-6.0,3.0,2011-04-29,2011.0,4.0,29.0,27877,37,24,0.03,0.5,1.0,854,54,20,4,2011,4,29,0,0,0,0,0,0,0,1,0
133,133,133,2010/2011,1.0,28.86,0.2,0.7,-7.0,-15.6,360.0,122.0,2.0,-0.7,-0.7,-0.7,8.0,-5.0,0.0,2011-04-30,2011.0,4.0,30.0,27878,30,22,0.02,0.2,2.0,691,81,0,16,2011,4,30,0,0,0,1,0,0,0,0,0
134,134,134,2010/2011,1.0,17.9,0.0,0.7,12.0,-1.8,50.0,115.0,7.0,-2.7,-0.7,-0.7,10.0,2.0,-5.0,2011-05-01,2011.0,5.0,1.0,27879,42,26,0.0,0.0,1.0,427,98,2,4,2011,5,1,0,0,1,0,0,0,0,0,0
135,135,135,2010/2011,1.0,18.79,0.0,0.7,6.0,5.4,270.0,112.0,3.0,,-0.6,-0.6,10.0,0.0,-1.0,2011-05-02,2011.0,5.0,2.0,27880,48,32,0.04,0.0,1.0,449,75,7,1,2011,5,2,0,0,0,0,0,0,1,0,0
136,136,136,2010/2011,1.0,34.0,0.0,0.7,-5.0,1.4,230.0,102.0,10.0,-0.6,-0.6,-0.7,15.0,5.0,0.0,2011-05-03,2011.0,5.0,3.0,27881,43,37,0.13,0.0,0.0,813,0,7,0,2011,5,3,0,0,0,0,1,0,0,0,0
137,137,137,2010/2011,1.0,23.94,0.5,0.7,2.0,5.0,230.0,95.0,7.0,-0.5,-0.6,-0.6,9.0,-6.0,3.0,2011-05-04,2011.0,5.0,4.0,27882,45,26,0.84,0.5,0.0,575,0,4,0,2011,5,4,0,0,0,0,0,0,1,0,0
138,138,138,2010/2011,1.0,24.61,1.8,2.3,-16.0,-12.6,270.0,97.0,0.0,-1.0,-0.7,-0.8,9.0,0.0,-2.0,2011-05-05,2011.0,5.0,5.0,27883,29,18,0.3,1.8,1.0,591,3,17,3,2011,5,5,0,0,0,0,0,0,0,1,0
139,139,139,2010/2011,1.0,48.32,0.0,2.3,5.0,-7.4,270.0,98.0,0.0,-3.1,-0.8,-0.8,3.0,-6.0,-4.0,2011-05-06,2011.0,5.0,6.0,27884,34,17,0.0,0.0,2.0,1156,31,16,0,2011,5,6,0,0,0,0,0,0,0,1,0
140,140,140,2010/2011,1.0,19.01,0.0,2.3,6.0,0.2,230.0,,,,,,,,,2011-05-07,2011.0,5.0,7.0,27885,40,30,0.0,0.0,1.0,457,49,14,8,2011,5,7,0,0,0,0,0,0,0,1,0
141,141,142,2011/2012,2.0,55.92,2.4,4.2,-29.0,-30.6,270.0,50.0,0.0,-6.1,-4.8,-3.8,-10.0,,-18.0,2012-01-05,2012.0,1.0,5.0,28128,6,-6,0.17,2.4,20.0,1343,0,24,0,2012,1,5,0,0,0,0,0,0,0,1,0
142,142,143,2011/2012,3.0,46.75,1.3,3.7,16.0,-6.8,270.0,52.0,0.0,-5.8,-4.0,-2.3,-9.0,1.0,-16.0,2012-01-06,2012.0,1.0,6.0,28129,22,-5,0.07,1.3,21.0,1124,0,21,0,2012,1,6,0,0,0,0,0,0,0,1,0
143,143,144,2011/2012,2.0,44.96,0.8,4.5,6.0,0.6,270.0,50.0,2.0,1.6,0.7,0.9,1.0,10.0,-9.0,2012-01-07,2012.0,1.0,7.0,28130,28,15,0.03,0.8,21.0,1080,11,23,0,2012,1,7,0,0,0,0,0,0,0,1,0
144,144,145,2011/2012,2.0,50.11,0.9,5.4,-12.0,-10.2,270.0,50.0,0.0,-3.3,-1.8,0.0,2.0,1.0,-8.0,2012-01-08,2012.0,1.0,8.0,28131,16,-2,0.06,0.9,22.0,1199,0,20,4,2012,1,8,0,0,0,0,0,0,0,1,0
145,145,146,2011/2012,2.0,41.16,0.3,5.7,-6.0,-11.4,270.0,50.0,0.0,-10.8,-4.2,-1.7,-6.0,-8.0,-17.0,2012-01-09,2012.0,1.0,9.0,28132,10,-4,0.01,0.3,23.0,988,0,20,4,2012,1,9,0,0,0,0,0,0,0,1,0
146,146,147,2011/2012,2.0,57.94,1.4,4.7,4.0,-2.4,270.0,50.0,0.0,-3.8,-3.4,-2.1,-4.0,2.0,-11.0,2012-01-10,2012.0,1.0,10.0,28133,14,-2,0.13,1.4,23.0,1389,0,21,0,2012,1,10,0,0,0,0,0,0,0,1,0
147,147,148,2011/2012,2.0,36.24,0.0,3.4,6.0,2.0,270.0,50.0,0.0,-10.9,-2.9,-1.3,-5.0,-1.0,-15.0,2012-01-11,2012.0,1.0,11.0,28134,20,-2,0.0,0.0,22.0,871,67,12,8,2012,1,11,0,0,0,0,0,0,0,1,0
148,148,149,2011/2012,4.0,38.92,6.7,9.3,7.0,9.4,90.0,50.0,0.0,-5.5,-3.8,-2.2,-5.0,0.0,-16.0,2012-01-12,2012.0,1.0,12.0,28135,27,8,0.59,6.7,22.0,937,0,0,0,2012,1,12,0,0,0,0,1,0,0,0,0
149,149,150,2011/2012,4.0,54.58,2.7,11.1,1.0,10.6,270.0,69.0,0.0,1.3,-0.8,-1.2,1.0,6.0,-10.0,2012-01-13,2012.0,1.0,13.0,28136,28,2,0.42,2.7,26.0,1311,0,8,0,2012,1,13,0,0,0,0,0,0,0,1,0
150,150,151,2011/2012,3.0,56.82,0.4,11.2,-22.0,-13.8,270.0,80.0,0.0,-7.3,-4.7,-2.2,1.0,0.0,-14.0,2012-01-14,2012.0,1.0,14.0,28137,6,-16,0.02,0.4,27.0,1363,31,21,3,2012,1,14,0,0,0,0,0,0,0,1,0
151,151,152,2011/2012,2.0,46.53,0.0,9.8,-12.0,-25.0,320.0,78.0,2.0,-14.9,-9.7,-4.8,-10.0,-11.0,-26.0,2012-01-15,2012.0,1.0,15.0,28138,-6,-17,0.0,0.0,27.0,1117,98,0,22,2012,1,15,0,0,0,1,0,0,0,0,0
152,152,153,2011/2012,2.0,38.25,0.0,9.8,18.0,-3.0,270.0,75.0,3.0,-15.4,-10.2,-4.2,-11.0,-1.0,-22.0,2012-01-16,2012.0,1.0,16.0,28139,12,-7,0.0,0.0,27.0,917,77,6,8,2012,1,16,0,0,0,0,0,0,1,0,0
153,153,154,2011/2012,3.0,45.86,1.1,4.2,19.0,17.6,230.0,75.0,0.0,-2.8,-3.7,-1.9,-5.0,6.0,-19.0,2012-01-17,2012.0,1.0,17.0,28140,31,11,0.1,1.1,27.0,1101,0,11,0,2012,1,17,0,0,0,0,0,0,1,0,0
154,154,155,2011/2012,2.0,82.99,0.2,1.7,-3.0,13.8,270.0,72.0,3.0,-5.3,0.1,0.6,1.0,6.0,-8.0,2012-01-18,2012.0,1.0,18.0,28141,28,-14,0.04,0.2,27.0,1989,0,19,3,2012,1,18,0,0,0,0,0,0,0,1,0
155,155,156,2011/2012,1.0,36.01,1.2,2.5,-23.0,-9.2,320.0,72.0,0.0,-17.7,-11.0,-4.8,-8.0,-9.0,-21.0,2012-01-19,2012.0,1.0,19.0,28142,5,-9,0.07,1.2,27.0,862,93,0,7,2012,1,19,0,0,0,0,1,0,0,0,0
156,156,157,2011/2012,4.0,44.52,3.4,5.9,-1.0,-10.0,270.0,88.0,0.0,-9.4,-8.9,-11.0,-9.0,-1.0,-21.0,2012-01-20,2012.0,1.0,20.0,28143,4,-12,0.18,3.4,28.0,1071,1,20,0,2012,1,20,0,0,0,0,0,0,0,1,0
157,157,158,2011/2012,3.0,32.21,1.4,7.3,0.0,-12.0,320.0,85.0,3.0,-12.2,-5.4,-15.0,-12.0,-3.0,-18.0,2012-01-21,2012.0,1.0,21.0,28144,4,-2,0.07,1.4,29.0,773,3,11,9,2012,1,21,0,0,0,0,0,0,0,1,0
158,158,159,2011/2012,3.0,29.75,0.0,6.2,15.0,4.6,320.0,85.0,0.0,-18.6,-11.8,-20.0,-13.0,-1.0,-21.0,2012-01-22,2012.0,1.0,22.0,28145,19,1,0.0,0.0,29.0,713,87,8,11,2012,1,22,0,0,0,1,0,0,0,0,0
159,159,160,2011/2012,4.0,42.95,0.0,6.0,15.0,22.0,180.0,84.0,1.0,-6.4,-5.8,-7.0,-7.0,6.0,-21.0,2012-01-23,2012.0,1.0,23.0,28146,34,17,0.39,0.0,29.0,1031,28,0,0,2012,1,23,0,0,0,0,0,0,1,0,0
160,160,161,2011/2012,1.0,57.04,0.3,5.1,-2.0,18.8,270.0,80.0,4.0,0.4,0.4,3.0,3.0,10.0,-7.0,2012-01-24,2012.0,1.0,24.0,28147,32,9,0.17,0.3,29.0,1371,0,18,0,2012,1,24,0,0,0,0,0,0,0,1,0
161,161,162,2011/2012,1.0,63.31,0.5,2.2,-19.0,-5.6,270.0,70.0,10.0,-7.7,-3.6,-1.7,4.0,1.0,-10.0,2012-01-25,2012.0,1.0,25.0,28148,13,5,0.03,0.5,29.0,1518,30,13,11,2012,1,25,0,0,0,0,0,0,0,1,0
162,162,163,2011/2012,1.0,32.66,0.9,1.7,10.0,2.6,320.0,70.0,0.0,-6.5,-2.3,-1.7,-5.0,-9.0,-10.0,2012-01-26,2012.0,1.0,26.0,28149,23,8,0.05,0.9,28.0,782,84,0,16,2012,1,26,0,0,0,1,0,0,0,0,0
163,163,164,2011/2012,4.0,46.75,1.9,3.6,12.0,10.8,270.0,80.0,,-5.0,-4.2,-3.8,-4.0,1.0,-7.0,2012-01-27,2012.0,1.0,27.0,28150,35,10,0.39,1.9,28.0,1124,0,7,0,2012,1,27,0,0,0,0,1,0,0,0,0
164,164,165,2011/2012,2.0,54.58,0.6,4.2,-10.0,-2.4,270.0,85.0,4.0,-7.9,-3.8,-2.1,5.0,9.0,-6.0,2012-01-28,2012.0,1.0,28.0,28151,25,8,0.02,0.6,27.0,1309,46,7,9,2012,1,28,0,0,0,1,0,0,0,0,0
165,165,166,2011/2012,3.0,57.27,1.9,5.8,-14.0,-14.6,270.0,85.0,1.0,-8.2,-4.6,-2.4,-10.0,-15.0,-4.0,2012-01-29,2012.0,1.0,29.0,28152,11,3,0.1,1.9,26.0,1374,0,23,0,2012,1,29,0,0,0,0,0,0,0,1,0
166,166,167,2011/2012,3.0,54.36,1.2,6.5,-2.0,-12.4,270.0,90.0,,-7.8,-6.2,-3.8,-7.0,3.0,-11.0,2012-01-30,2012.0,1.0,30.0,28153,9,-5,0.05,1.2,26.0,1302,2,23,0,2012,1,30,0,0,0,0,0,0,0,1,0
167,167,168,2011/2012,3.0,45.63,3.4,9.0,18.0,6.4,270.0,90.0,2.0,-8.7,-5.9,-3.5,-10.0,-3.0,-16.0,2012-01-31,2012.0,1.0,31.0,28154,27,-4,0.31,3.4,26.0,1094,0,22,0,2012,1,31,0,0,0,0,0,0,0,1,0
168,168,169,2011/2012,4.0,57.49,3.0,10.1,3.0,8.6,270.0,95.0,1.0,0.7,-1.8,-2.1,3.0,13.0,-12.0,2012-02-01,2012.0,2.0,1.0,28155,30,15,0.63,3.0,27.0,1380,0,24,0,2012,2,1,0,0,0,0,0,0,0,1,0
169,169,170,2011/2012,2.0,29.75,0.5,10.0,-12.0,-2.4,270.0,90.0,7.0,-4.2,-0.2,-0.7,5.0,2.0,-7.0,2012-02-02,2012.0,2.0,2.0,28156,18,3,0.05,0.5,28.0,712,94,11,13,2012,2,2,0,0,0,1,0,0,0,0,0
170,170,171,2011/2012,2.0,48.32,0.7,8.8,-11.0,-12.0,270.0,90.0,0.0,-9.4,-6.8,-5.2,-6.0,-11.0,-16.0,2012-02-03,2012.0,2.0,3.0,28157,7,-2,0.05,0.7,27.0,1161,58,19,5,2012,2,3,0,0,0,0,0,0,0,1,0
171,171,172,2011/2012,3.0,54.58,1.2,8.8,-1.0,-12.2,270.0,90.0,0.0,-8.6,-5.7,-4.8,-8.0,-2.0,-11.0,2012-02-04,2012.0,2.0,4.0,28158,6,-3,0.06,1.2,27.0,1309,25,10,14,2012,2,4,0,0,0,1,0,0,0,0,0
172,172,173,2011/2012,2.0,44.52,0.4,5.8,1.0,-10.6,320.0,90.0,2.0,-12.7,-8.6,-6.2,-8.0,0.0,-15.0,2012-02-05,2012.0,2.0,5.0,28159,7,-2,0.04,0.4,27.0,1071,100,0,24,2012,2,5,0,0,0,1,0,0,0,0,0
173,173,174,2011/2012,2.0,70.91,1.2,4.0,11.0,4.4,270.0,90.0,0.0,-5.3,-6.4,-6.1,-6.0,2.0,-19.0,2012-02-06,2012.0,2.0,6.0,28160,18,5,0.15,1.2,27.0,1704,5,19,5,2012,2,6,0,0,0,0,0,0,0,1,0
174,174,175,2011/2012,2.0,53.91,2.2,5.7,-4.0,2.8,270.0,90.0,0.0,-5.2,-4.7,-4.6,-5.0,1.0,-13.0,2012-02-07,2012.0,2.0,7.0,28161,14,-7,0.26,2.2,26.0,1292,0,9,15,2012,2,7,0,0,0,1,0,0,0,0,0
175,175,176,2011/2012,2.0,40.26,0.0,5.0,0.0,3.6,320.0,91.0,0.0,-12.4,-7.2,-4.7,-5.0,0.0,-17.0,2012-02-08,2012.0,2.0,8.0,28162,14,-6,0.0,0.0,26.0,968,94,13,11,2012,2,8,0,0,0,0,0,0,0,1,0
176,176,177,2011/2012,2.0,43.4,0.0,3.8,1.0,3.2,320.0,90.0,0.0,-11.9,-8.2,-4.6,-2.0,3.0,-8.0,2012-02-09,2012.0,2.0,9.0,28163,15,9,0.0,0.0,26.0,1040,99,7,17,2012,2,9,0,0,0,1,0,0,0,0,0
177,177,178,2011/2012,2.0,33.33,0.0,3.4,3.0,4.4,270.0,88.0,2.0,-7.2,-5.4,-5.3,2.0,4.0,-12.0,2012-02-10,2012.0,2.0,10.0,28164,18,9,0.0,0.0,25.0,801,87,18,0,2012,2,10,0,0,0,0,0,0,0,1,0
178,178,179,2011/2012,2.0,25.5,1.4,3.6,-5.0,-2.8,320.0,89.0,0.0,-7.6,-6.1,-4.5,2.0,0.0,-11.0,2012-02-11,2012.0,2.0,11.0,28165,13,-7,0.04,1.4,25.0,613,0,9,11,2012,2,11,0,0,0,1,0,0,0,0,0
179,179,180,2011/2012,3.0,68.0,0.0,1.4,-20.0,-21.8,320.0,91.0,2.0,-18.2,-7.4,-5.5,-6.0,-8.0,-20.0,2012-02-12,2012.0,2.0,12.0,28166,-7,-23,0.0,0.0,25.0,1632,10,2,22,2012,2,12,0,0,0,1,0,0,0,0,0
180,180,181,2011/2012,2.0,76.95,0.0,1.4,14.0,-3.6,270.0,,,,,,,,,2012-02-13,2012.0,2.0,13.0,28167,7,-16,0.0,0.0,25.0,1847,2,23,1,2012,2,13,0,0,0,0,0,0,0,1,0
181,181,182,2011/2012,1.0,36.01,0.0,1.4,7.0,4.8,270.0,89.0,0.0,-13.0,-8.5,-6.4,-10.0,,-19.0,2012-02-14,2012.0,2.0,14.0,28168,14,4,0.0,0.0,24.0,864,66,24,0,2012,2,14,0,0,0,0,0,0,0,1,0
